W_x,L_x,W_PCT_x,MIN_x,FGM_x,FGA_x,FG_PCT_x,FG3M_x,FG3A_x,FG3_PCT_x,FTM_x,FTA_x,FT_PCT_x,OREB_x,DREB_x,REB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,W_y,L_y,W_PCT_y,MIN_y,FGM_y,FGA_y,FG_PCT_y,FG3M_y,FG3A_y,FG3_PCT_y,FTM_y,FTA_y,FT_PCT_y,OREB_y,DREB_y,REB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,totalPoints
8,18,0.308,240,40,91,0.44,6,27,0.222,11,12,0.917,10,39,49,23,11,8,12,17,19,7,0.731,240,33,90,0.367,12,43,0.279,14,18,0.778,13,39,52,18,5,6,15,12,189
7,17,0.292,290,42,94,0.447,14,39,0.359,34,44,0.773,16,35,51,19,9,3,19,27,12,12,0.5,290,39,87,0.448,17,36,0.472,28,36,0.778,11,28,39,23,10,6,19,34,255
5,14,0.263,240,45,86,0.523,18,36,0.5,10,14,0.714,11,42,53,25,9,3,24,19,8,12,0.4,240,38,97,0.392,10,44,0.227,19,23,0.826,16,25,41,19,12,3,15,15,223
4,14,0.222,240,41,87,0.471,12,35,0.343,34,41,0.829,22,37,59,25,9,4,21,29,11,8,0.579,240,39,82,0.476,15,39,0.385,29,36,0.806,6,22,28,14,9,6,13,26,250
3,14,0.176,240,41,90,0.456,15,45,0.333,23,27,0.852,12,33,45,24,13,1,12,12,8,9,0.471,240,46,86,0.535,24,47,0.511,11,15,0.733,8,32,40,38,8,5,17,22,247
3,13,0.188,240,29,86,0.337,6,28,0.214,27,32,0.844,14,35,49,15,8,4,17,24,8,6,0.571,240,33,82,0.402,12,41,0.293,21,27,0.778,12,33,45,25,8,10,15,26,190
2,12,0.143,240,39,86,0.453,9,30,0.3,19,31,0.613,10,30,40,20,11,3,14,22,8,6,0.571,240,41,81,0.506,14,38,0.368,26,33,0.788,9,35,44,25,6,4,16,23,228
1,8,0.111,240,37,88,0.42,11,38,0.289,16,21,0.762,16,34,50,17,9,5,19,22,4,4,0.5,240,41,84,0.488,12,33,0.364,15,19,0.789,9,34,43,20,10,6,14,20,210
1,3,0.25,240,38,90,0.422,11,35,0.314,27,32,0.844,17,30,47,17,7,7,15,20,3,1,0.75,240,44,93,0.473,11,32,0.344,9,16,0.563,18,31,49,23,8,10,20,27,222
0,2,0.0,240,44,93,0.473,16,35,0.457,18,30,0.6,13,32,45,18,4,6,14,22,2,0,1.0,240,45,98,0.459,19,42,0.452,20,29,0.69,17,33,50,26,8,10,12,21,251
34,47,0.42,240,41,83,0.494,11,31,0.355,22,28,0.786,9,33,42,29,7,3,19,22,17,64,0.21,240,44,90,0.489,13,31,0.419,21,26,0.808,10,32,42,24,12,6,13,24,237
34,46,0.425,240,45,87,0.517,15,30,0.5,24,30,0.8,10,27,37,33,6,5,17,17,47,33,0.588,240,52,100,0.52,18,46,0.391,16,25,0.64,20,32,52,34,13,8,14,21,267
34,44,0.436,240,45,98,0.459,12,41,0.293,19,28,0.679,20,36,56,30,5,4,15,21,38,40,0.487,240,42,88,0.477,4,30,0.133,29,34,0.853,11,34,45,21,10,3,10,24,238
33,44,0.429,240,53,101,0.525,14,30,0.467,16,22,0.727,10,19,29,36,9,4,8,25,55,21,0.724,240,58,93,0.624,10,25,0.4,23,30,0.767,14,38,52,28,5,5,18,18,285
33,43,0.434,240,39,93,0.419,8,28,0.286,18,23,0.783,14,29,43,20,6,3,13,19,37,39,0.487,240,47,83,0.566,18,37,0.486,15,17,0.882,4,29,33,29,7,8,13,23,231
32,39,0.451,240,45,87,0.517,12,31,0.387,19,20,0.95,12,29,41,28,5,5,14,17,48,22,0.686,240,54,88,0.614,15,35,0.429,18,22,0.818,6,24,30,31,11,6,7,17,262
30,37,0.448,265,48,100,0.48,18,45,0.4,20,21,0.952,8,34,42,34,12,15,11,21,15,51,0.227,265,49,107,0.458,6,17,0.353,21,29,0.724,20,38,58,18,6,6,16,22,259
29,37,0.439,240,53,90,0.589,15,37,0.405,22,31,0.71,5,25,30,28,8,4,9,24,42,22,0.656,240,48,82,0.585,16,34,0.471,35,38,0.921,5,31,36,37,6,5,11,26,290
26,35,0.426,265,49,94,0.521,22,49,0.449,18,22,0.818,10,27,37,33,10,5,14,23,43,17,0.717,265,51,99,0.515,18,39,0.462,22,26,0.846,20,31,51,31,7,6,15,18,280
26,34,0.433,240,39,82,0.476,18,43,0.419,21,22,0.955,6,35,41,27,6,5,17,19,26,32,0.448,240,41,84,0.488,15,35,0.429,16,21,0.762,6,32,38,23,10,6,13,21,230
25,34,0.424,240,46,91,0.505,11,34,0.324,14,20,0.7,8,24,32,30,11,7,11,21,29,30,0.492,240,43,85,0.506,15,33,0.455,22,25,0.88,11,35,46,24,5,3,18,17,240
25,32,0.439,240,36,85,0.424,11,39,0.282,21,28,0.75,11,27,38,23,9,3,15,16,31,27,0.534,240,43,93,0.462,10,33,0.303,21,24,0.875,19,34,53,25,13,2,15,24,221
25,30,0.455,240,40,92,0.435,8,32,0.25,15,22,0.682,12,30,42,28,3,6,13,20,33,22,0.6,240,46,88,0.523,15,37,0.405,15,16,0.938,8,38,46,33,7,5,12,20,225
25,29,0.463,240,40,89,0.449,17,41,0.415,10,14,0.714,9,38,47,28,13,5,16,18,29,22,0.569,240,37,86,0.43,13,38,0.342,17,20,0.85,11,38,49,24,6,5,19,15,211
24,29,0.453,240,45,93,0.484,16,41,0.39,5,6,0.833,6,40,46,30,8,6,16,21,25,28,0.472,240,42,92,0.457,6,22,0.273,22,31,0.71,13,38,51,29,8,5,13,10,223
24,27,0.471,240,49,89,0.551,13,33,0.394,20,28,0.714,5,33,38,22,10,4,13,24,32,17,0.653,240,52,98,0.531,18,43,0.419,19,31,0.613,14,36,50,32,11,3,16,20,272
24,25,0.49,240,42,99,0.424,10,37,0.27,22,28,0.786,14,31,45,24,9,10,6,21,22,25,0.468,240,43,88,0.489,5,24,0.208,19,25,0.76,11,34,45,19,5,5,16,23,226
23,21,0.523,240,38,103,0.369,11,47,0.234,25,28,0.893,16,33,49,26,5,8,19,20,29,13,0.69,240,48,87,0.552,12,32,0.375,22,28,0.786,7,38,45,32,11,8,15,21,242
23,20,0.535,240,40,101,0.396,7,30,0.233,24,29,0.828,19,32,51,24,8,9,12,22,20,22,0.476,240,41,94,0.436,16,33,0.485,15,21,0.714,14,36,50,26,6,9,13,22,224
23,18,0.561,240,38,87,0.437,13,38,0.342,27,33,0.818,8,33,41,27,14,7,16,22,11,30,0.268,240,38,88,0.432,11,33,0.333,24,27,0.889,13,36,49,25,8,4,18,26,227
22,18,0.55,240,38,84,0.452,7,25,0.28,25,28,0.893,4,37,41,22,11,6,12,22,19,19,0.5,240,38,94,0.404,9,33,0.273,14,17,0.824,12,40,52,30,5,1,18,19,207
21,17,0.553,240,45,93,0.484,10,27,0.37,22,26,0.846,15,35,50,24,4,2,12,19,16,21,0.432,240,41,91,0.451,14,42,0.333,18,23,0.783,12,24,36,26,5,11,11,27,236
20,17,0.541,240,46,88,0.523,14,38,0.368,25,29,0.862,8,28,36,28,10,4,11,20,21,17,0.553,240,43,80,0.538,16,34,0.471,28,29,0.966,8,31,39,23,7,6,15,23,261
19,17,0.528,240,48,85,0.565,19,31,0.613,20,21,0.952,4,28,32,28,6,8,8,18,22,14,0.611,240,50,96,0.521,12,28,0.429,14,20,0.7,17,27,44,29,7,4,10,17,261
18,17,0.514,240,47,92,0.511,13,35,0.371,22,27,0.815,7,42,49,28,3,2,10,16,17,17,0.5,240,40,89,0.449,12,30,0.4,22,29,0.759,9,33,42,26,4,3,9,19,243
15,16,0.484,240,39,90,0.433,13,38,0.342,15,23,0.652,12,32,44,20,5,3,14,28,17,13,0.567,240,39,83,0.47,8,26,0.308,23,30,0.767,14,35,49,13,7,9,16,21,215
15,14,0.517,240,44,87,0.506,16,39,0.41,21,25,0.84,5,29,34,30,10,8,17,25,14,15,0.483,240,40,86,0.465,14,33,0.424,25,29,0.862,12,34,46,27,5,4,23,20,244
14,14,0.5,240,28,79,0.354,11,39,0.282,15,20,0.75,8,37,45,16,7,11,15,18,13,15,0.464,240,32,83,0.386,9,34,0.265,14,18,0.778,9,39,48,23,7,2,13,17,169
14,13,0.519,240,47,85,0.553,21,44,0.477,18,24,0.75,7,23,30,30,10,3,18,27,16,12,0.571,240,52,100,0.52,9,28,0.321,23,32,0.719,29,30,59,19,7,3,18,24,269
14,12,0.538,240,43,85,0.506,18,41,0.439,17,20,0.85,13,27,40,23,7,2,11,21,11,15,0.423,240,41,77,0.532,10,29,0.345,19,25,0.76,12,26,38,25,6,3,14,19,232
11,7,0.611,240,43,86,0.5,12,34,0.353,30,38,0.789,5,36,41,28,13,4,9,11,9,11,0.45,240,47,88,0.534,15,41,0.366,8,10,0.8,5,33,38,27,2,8,18,28,245
10,7,0.588,240,37,96,0.385,16,44,0.364,11,16,0.688,13,17,30,25,16,5,13,16,10,8,0.556,240,47,77,0.61,8,22,0.364,13,17,0.765,8,42,50,31,9,10,23,18,216
10,6,0.625,240,43,86,0.5,13,46,0.283,24,27,0.889,12,36,48,32,9,5,21,23,5,13,0.278,240,36,85,0.424,11,35,0.314,19,25,0.76,12,26,38,20,10,2,17,25,225
9,6,0.6,240,41,90,0.456,18,46,0.391,14,19,0.737,12,30,42,27,5,6,15,18,5,12,0.294,240,39,91,0.429,16,42,0.381,19,26,0.731,11,30,41,16,8,6,9,17,227
6,6,0.5,240,41,82,0.5,19,43,0.442,17,23,0.739,11,40,51,33,4,6,21,23,7,7,0.5,240,37,94,0.394,7,35,0.2,23,29,0.793,16,27,43,14,12,8,12,18,222
5,6,0.455,240,45,96,0.469,14,42,0.333,15,19,0.789,11,33,44,28,9,5,18,23,8,3,0.727,240,43,88,0.489,12,28,0.429,24,26,0.923,11,36,47,27,10,7,20,15,241
5,5,0.5,240,43,86,0.5,22,48,0.458,21,23,0.913,10,35,45,33,6,8,17,19,5,5,0.5,240,48,97,0.495,14,34,0.412,12,17,0.706,13,30,43,32,7,4,10,20,251
4,5,0.444,240,37,80,0.463,12,39,0.308,15,23,0.652,5,37,42,28,7,5,19,19,4,6,0.4,240,31,81,0.383,11,39,0.282,26,26,1.0,8,34,42,17,10,2,19,22,200
1,2,0.333,240,45,103,0.437,16,42,0.381,18,24,0.75,20,39,59,28,7,15,11,21,1,2,0.333,240,37,95,0.389,18,42,0.429,23,30,0.767,17,36,53,26,5,3,13,20,239
0,2,0.0,240,51,104,0.49,11,35,0.314,21,22,0.955,14,28,42,32,8,6,16,34,1,1,0.5,240,44,81,0.543,17,31,0.548,32,44,0.727,7,30,37,34,9,4,17,22,271
0,1,0.0,240,39,97,0.402,15,42,0.357,14,21,0.667,12,30,42,21,7,5,15,20,1,0,1.0,240,42,92,0.457,11,31,0.355,19,24,0.792,14,39,53,21,5,10,16,19,221
43,38,0.531,240,49,93,0.527,12,35,0.343,26,30,0.867,13,38,51,30,7,5,12,17,33,48,0.407,240,47,89,0.528,14,32,0.438,17,23,0.739,7,27,34,32,8,4,10,20,261
42,38,0.525,240,43,82,0.524,16,36,0.444,23,27,0.852,5,33,38,23,9,4,12,18,41,39,0.513,240,45,89,0.506,12,29,0.414,16,24,0.667,10,34,44,27,4,3,14,17,243
40,36,0.526,240,48,81,0.593,20,40,0.5,8,16,0.5,6,31,37,41,10,4,15,17,36,39,0.48,240,44,82,0.537,9,23,0.391,15,21,0.714,8,26,34,26,9,3,14,11,236
39,36,0.52,240,39,75,0.52,15,33,0.455,17,21,0.81,2,29,31,29,9,6,19,14,37,37,0.5,240,51,96,0.531,21,34,0.618,8,9,0.889,12,33,45,36,11,3,15,21,241
39,35,0.527,240,47,84,0.56,18,37,0.486,15,20,0.75,8,34,42,34,9,5,13,9,36,37,0.493,240,41,93,0.441,13,39,0.333,10,11,0.909,13,27,40,24,6,3,14,20,232
38,35,0.521,240,41,86,0.477,6,31,0.194,12,21,0.571,12,34,46,21,9,2,13,21,36,36,0.5,240,39,93,0.419,10,37,0.27,13,14,0.929,12,35,47,19,2,4,11,21,201
37,34,0.521,240,42,90,0.467,6,22,0.273,18,24,0.75,13,30,43,23,9,3,15,24,29,42,0.408,240,42,84,0.5,10,31,0.323,19,25,0.76,9,36,45,23,14,5,17,22,221
37,33,0.529,240,46,96,0.479,16,34,0.471,26,32,0.813,16,28,44,30,11,1,7,18,36,34,0.514,240,49,88,0.557,17,36,0.472,11,15,0.733,7,29,36,28,5,1,16,25,260
36,33,0.522,240,42,87,0.483,10,30,0.333,12,16,0.75,7,32,39,22,3,4,8,20,39,30,0.565,240,32,90,0.356,7,31,0.226,24,27,0.889,20,34,54,21,5,3,9,17,201
35,33,0.515,240,39,71,0.549,6,20,0.3,24,31,0.774,9,35,44,23,9,4,17,18,32,35,0.478,240,37,96,0.385,13,32,0.406,13,14,0.929,15,26,41,21,12,2,12,23,208
34,33,0.507,240,45,85,0.529,12,29,0.414,33,35,0.943,13,40,53,25,6,2,17,17,38,25,0.603,240,50,92,0.543,18,34,0.529,11,15,0.733,2,24,26,32,13,3,8,23,264
33,31,0.516,240,35,83,0.422,11,28,0.393,20,23,0.87,9,35,44,24,11,3,24,17,32,32,0.5,240,43,90,0.478,9,26,0.346,13,22,0.591,10,36,46,22,14,8,17,20,209
33,29,0.532,290,59,98,0.602,26,45,0.578,31,36,0.861,7,35,42,39,8,3,25,27,34,25,0.576,290,65,111,0.586,18,41,0.439,28,35,0.8,12,31,43,33,18,3,15,28,351
32,28,0.533,240,49,92,0.533,17,36,0.472,19,22,0.864,12,24,36,33,5,4,8,22,29,29,0.5,240,45,83,0.542,15,34,0.441,19,27,0.704,8,28,36,28,2,1,11,22,258
31,28,0.525,240,42,85,0.494,11,33,0.333,11,14,0.786,3,32,35,17,5,7,9,12,39,17,0.696,240,45,90,0.5,17,39,0.436,12,16,0.75,9,40,49,28,8,4,11,13,225
31,27,0.534,240,38,86,0.442,12,33,0.364,16,21,0.762,9,31,40,21,10,4,11,18,30,26,0.536,240,41,78,0.526,17,35,0.486,11,17,0.647,8,36,44,26,7,6,18,20,214
27,24,0.529,240,52,89,0.584,18,38,0.474,16,21,0.762,6,31,37,26,9,9,5,21,14,35,0.286,240,37,82,0.451,8,24,0.333,18,28,0.643,11,31,42,24,2,1,12,18,238
23,23,0.5,240,41,82,0.5,12,34,0.353,16,20,0.8,8,25,33,20,4,5,18,23,28,16,0.636,240,39,73,0.534,13,31,0.419,29,34,0.853,8,25,33,25,12,4,14,17,230
23,22,0.511,240,46,88,0.523,14,32,0.438,15,21,0.714,11,33,44,21,13,6,15,16,10,33,0.233,240,38,84,0.452,7,31,0.226,17,23,0.739,10,29,39,22,8,6,20,17,221
22,22,0.5,240,41,87,0.471,10,29,0.345,11,14,0.786,11,32,43,20,6,3,12,18,29,13,0.69,240,41,82,0.5,14,33,0.424,19,25,0.76,10,33,43,24,7,4,10,11,218
22,21,0.512,240,39,86,0.453,12,31,0.387,23,30,0.767,12,34,46,20,7,4,9,23,23,19,0.548,240,30,69,0.435,12,38,0.316,29,36,0.806,3,29,32,15,5,6,11,17,214
21,21,0.5,240,37,95,0.389,10,30,0.333,24,31,0.774,21,38,59,25,6,5,11,19,19,21,0.475,240,44,89,0.494,8,26,0.308,16,20,0.8,7,36,43,22,7,9,9,18,220
21,18,0.538,240,29,67,0.433,12,29,0.414,30,34,0.882,3,31,34,19,7,1,15,18,20,18,0.526,240,39,85,0.459,12,36,0.333,20,24,0.833,12,36,48,22,7,2,11,23,210
19,14,0.576,240,41,81,0.506,23,49,0.469,21,23,0.913,5,43,48,29,6,7,27,22,8,24,0.25,240,37,92,0.402,9,31,0.29,22,29,0.759,11,29,40,25,15,2,14,18,231
18,14,0.563,240,37,86,0.43,12,29,0.414,16,26,0.615,12,37,49,19,6,5,14,16,11,19,0.367,240,36,84,0.429,9,25,0.36,12,13,0.923,7,35,42,20,10,2,14,21,195
17,14,0.548,240,34,90,0.378,12,33,0.364,15,21,0.714,21,31,52,21,4,3,16,18,17,12,0.586,240,44,95,0.463,9,32,0.281,14,18,0.778,15,38,53,27,8,8,8,18,206
17,13,0.567,240,34,89,0.382,14,46,0.304,17,21,0.81,14,38,52,21,8,2,14,21,13,15,0.464,240,31,74,0.419,4,22,0.182,22,30,0.733,7,36,43,15,9,4,17,20,187
16,13,0.552,240,44,90,0.489,10,25,0.4,15,21,0.714,11,35,46,18,10,2,9,26,21,7,0.75,240,33,76,0.434,9,39,0.231,18,26,0.692,5,31,36,27,5,6,15,17,206
13,11,0.542,240,33,93,0.355,9,33,0.273,21,26,0.808,17,33,50,15,4,3,17,23,12,9,0.571,240,46,89,0.517,11,32,0.344,20,30,0.667,8,38,46,31,7,6,9,22,219
12,9,0.571,240,42,94,0.447,6,32,0.188,24,32,0.75,18,44,62,33,7,4,18,18,11,8,0.579,240,36,94,0.383,9,42,0.214,19,23,0.826,9,30,39,23,14,4,11,28,214
11,9,0.55,240,37,68,0.544,11,22,0.5,19,34,0.559,4,29,33,22,1,5,14,20,12,7,0.632,240,44,89,0.494,10,30,0.333,16,23,0.696,10,27,37,27,9,5,6,24,218
11,7,0.611,240,47,91,0.516,9,24,0.375,18,19,0.947,12,29,41,26,6,6,16,20,12,7,0.632,240,40,89,0.449,12,38,0.316,22,24,0.917,16,29,45,22,8,5,17,18,235
10,7,0.588,240,44,81,0.543,21,40,0.525,10,19,0.526,7,28,35,32,9,1,12,20,6,11,0.353,240,36,87,0.414,7,26,0.269,18,21,0.857,15,28,43,22,4,2,15,13,216
9,7,0.563,240,33,81,0.407,11,30,0.367,19,24,0.792,10,41,51,17,1,1,18,21,3,13,0.188,240,33,88,0.375,6,31,0.194,19,24,0.792,10,33,43,15,9,7,12,26,187
7,6,0.538,240,34,85,0.4,11,31,0.355,16,20,0.8,10,36,46,22,4,6,16,17,6,7,0.462,240,40,83,0.482,16,35,0.457,14,21,0.667,6,35,41,27,9,6,12,18,205
7,5,0.583,240,41,81,0.506,12,33,0.364,20,26,0.769,6,35,41,24,10,7,15,24,2,9,0.182,240,40,88,0.455,10,32,0.313,11,17,0.647,8,35,43,26,7,2,15,20,215
6,5,0.545,240,40,79,0.506,17,38,0.447,22,28,0.786,4,27,31,19,8,2,9,19,8,2,0.8,240,43,83,0.518,16,33,0.485,15,21,0.714,10,38,48,29,6,2,17,21,236
5,5,0.5,240,43,87,0.494,8,33,0.242,8,13,0.615,4,28,32,22,11,2,13,26,8,3,0.727,240,35,75,0.467,15,40,0.375,25,26,0.962,7,35,42,18,5,4,20,15,212
3,4,0.429,240,37,87,0.425,9,36,0.25,12,17,0.706,8,38,46,23,7,10,13,18,1,7,0.125,240,34,88,0.386,8,28,0.286,17,23,0.739,7,37,44,17,9,8,13,16,188
2,4,0.333,240,36,86,0.419,11,39,0.282,8,13,0.615,8,31,39,24,3,6,14,15,4,2,0.667,240,46,93,0.495,15,36,0.417,5,8,0.625,12,38,50,32,9,1,10,15,203
2,1,0.667,240,36,82,0.439,9,32,0.281,14,20,0.7,9,34,43,16,10,0,14,18,2,1,0.667,240,43,93,0.462,15,42,0.357,11,12,0.917,13,36,49,29,5,3,12,18,207
43,39,0.524,240,47,97,0.485,18,45,0.4,16,21,0.762,10,39,49,28,4,7,10,9,37,45,0.451,240,51,101,0.505,10,35,0.286,5,6,0.833,7,38,45,31,4,4,11,16,245
42,39,0.519,240,45,92,0.489,18,36,0.5,13,17,0.765,10,44,54,25,6,6,15,12,45,36,0.556,240,43,104,0.413,9,36,0.25,12,14,0.857,13,34,47,23,7,10,9,12,228
37,38,0.493,240,38,75,0.507,13,36,0.361,19,28,0.679,8,30,38,24,5,4,18,18,36,38,0.486,240,47,87,0.54,14,31,0.452,10,13,0.769,8,34,42,32,8,2,9,23,226
37,37,0.5,240,42,91,0.462,12,34,0.353,20,28,0.714,16,37,53,20,9,4,11,14,36,38,0.486,240,40,92,0.435,14,36,0.389,17,19,0.895,12,33,45,21,6,5,10,19,227
36,37,0.493,240,39,70,0.557,8,17,0.471,36,46,0.783,5,31,36,27,7,2,13,20,38,34,0.528,240,42,90,0.467,12,31,0.387,15,20,0.75,12,27,39,23,7,6,17,31,233
35,37,0.486,240,36,78,0.462,13,32,0.406,26,32,0.813,9,43,52,25,2,9,15,19,29,43,0.403,240,41,102,0.402,10,38,0.263,13,17,0.765,13,31,44,24,8,3,8,28,216
34,37,0.479,240,43,84,0.512,5,20,0.25,19,31,0.613,13,29,42,23,8,3,12,18,36,35,0.507,240,40,79,0.506,16,34,0.471,15,19,0.789,7,28,35,27,8,4,13,26,221
33,35,0.485,240,43,89,0.483,12,36,0.333,10,17,0.588,10,27,37,24,6,2,11,17,40,30,0.571,240,42,88,0.477,11,37,0.297,17,21,0.81,12,34,46,18,8,3,11,18,220
33,34,0.493,240,45,80,0.563,13,30,0.433,19,19,1.0,5,30,35,28,8,8,20,10,32,36,0.471,240,46,92,0.5,10,28,0.357,10,13,0.769,10,27,37,29,14,3,13,16,234
32,34,0.485,240,41,90,0.456,7,28,0.25,23,29,0.793,7,50,57,27,4,2,13,18,38,26,0.594,240,36,93,0.387,9,37,0.243,22,29,0.759,6,39,45,18,6,6,7,25,215
31,34,0.477,240,42,95,0.442,11,33,0.333,18,22,0.818,10,36,46,29,3,3,7,17,34,31,0.523,240,36,91,0.396,18,52,0.346,15,18,0.833,7,35,42,27,2,6,12,21,218
30,34,0.469,240,36,87,0.414,10,31,0.323,20,24,0.833,11,30,41,23,8,2,15,19,33,32,0.508,240,42,89,0.472,14,34,0.412,12,16,0.75,10,36,46,29,10,6,13,21,212
28,32,0.467,240,42,86,0.488,16,30,0.533,24,34,0.706,10,48,58,30,8,3,14,20,29,30,0.492,240,40,105,0.381,14,49,0.286,17,21,0.81,17,31,48,24,10,3,10,23,235
27,32,0.458,240,44,83,0.53,10,37,0.27,22,36,0.611,6,37,43,32,5,8,10,23,30,29,0.508,240,39,89,0.438,7,25,0.28,17,24,0.708,13,37,50,24,5,3,15,28,222
25,31,0.446,240,42,89,0.472,7,18,0.389,15,21,0.714,11,32,43,23,2,2,12,19,38,17,0.691,240,45,99,0.455,12,47,0.255,13,18,0.722,16,35,51,24,5,7,10,20,221
25,30,0.455,240,49,85,0.576,14,31,0.452,18,26,0.692,6,35,41,27,8,3,20,19,26,28,0.481,240,49,94,0.521,17,34,0.5,18,20,0.9,7,30,37,32,12,2,12,18,263
23,26,0.469,240,40,90,0.444,10,33,0.303,23,30,0.767,11,45,56,25,12,9,19,13,14,34,0.292,240,40,106,0.377,8,34,0.235,16,18,0.889,17,31,48,22,11,2,14,19,217
22,26,0.458,240,42,95,0.442,16,40,0.4,15,24,0.625,9,23,32,21,8,4,6,13,26,24,0.52,240,51,84,0.607,19,38,0.5,12,15,0.8,7,40,47,25,4,9,12,20,248
21,25,0.457,240,38,93,0.409,13,41,0.317,33,41,0.805,10,37,47,24,7,7,9,26,31,14,0.689,240,43,102,0.422,9,29,0.31,26,40,0.65,24,39,63,24,6,7,14,31,243
20,25,0.444,240,43,89,0.483,11,34,0.324,14,18,0.778,6,30,36,26,9,3,6,20,25,18,0.581,240,43,87,0.494,9,30,0.3,21,27,0.778,14,33,47,23,3,5,11,14,227
20,24,0.455,240,49,91,0.538,12,33,0.364,30,35,0.857,9,30,39,23,4,5,2,19,10,34,0.227,240,49,100,0.49,11,30,0.367,23,31,0.742,17,31,48,28,0,7,8,25,272
19,24,0.442,240,48,87,0.552,6,20,0.3,10,13,0.769,4,34,38,28,4,6,9,19,27,16,0.628,240,43,85,0.506,12,34,0.353,15,19,0.789,5,33,38,29,3,7,9,16,225
19,23,0.452,290,44,112,0.393,10,41,0.244,17,27,0.63,14,42,56,24,7,4,9,18,24,19,0.558,290,48,96,0.5,14,42,0.333,9,17,0.529,3,51,54,25,4,9,16,26,234
18,21,0.462,240,51,93,0.548,16,35,0.457,12,16,0.75,7,44,51,33,6,5,16,18,18,21,0.462,240,44,96,0.458,9,31,0.29,17,22,0.773,7,32,39,24,8,5,12,15,244
17,21,0.447,240,40,81,0.494,8,27,0.296,24,30,0.8,9,33,42,20,10,4,17,18,20,19,0.513,240,43,95,0.453,8,29,0.276,15,21,0.714,14,29,43,24,9,4,13,20,221
13,19,0.406,240,48,92,0.522,19,44,0.432,15,22,0.682,12,30,42,27,5,1,17,19,9,24,0.273,240,52,94,0.553,16,41,0.39,14,18,0.778,11,30,41,30,11,5,16,21,264
13,16,0.448,240,46,92,0.5,11,27,0.407,16,22,0.727,6,37,43,29,4,5,9,18,11,20,0.355,240,44,95,0.463,10,39,0.256,19,24,0.792,10,38,48,24,5,6,10,20,236
12,16,0.429,240,48,91,0.527,12,33,0.364,18,24,0.75,11,34,45,29,11,4,14,21,17,11,0.607,240,39,81,0.481,9,27,0.333,21,28,0.75,9,30,39,25,7,4,19,17,234
11,16,0.407,265,44,93,0.473,8,29,0.276,22,30,0.733,7,42,49,23,7,9,11,17,22,7,0.759,265,46,104,0.442,19,48,0.396,11,16,0.688,13,38,51,27,6,2,14,22,240
8,12,0.4,240,48,97,0.495,14,37,0.378,18,26,0.692,13,35,48,28,5,6,7,18,11,11,0.5,240,42,90,0.467,8,24,0.333,17,21,0.81,12,33,45,21,4,5,10,25,237
7,12,0.368,240,40,93,0.43,11,31,0.355,24,31,0.774,18,39,57,23,3,7,14,16,12,8,0.6,240,43,105,0.41,17,49,0.347,13,16,0.813,12,37,49,29,6,10,9,24,231
5,10,0.333,240,45,85,0.529,12,34,0.353,21,24,0.875,5,49,54,29,5,2,15,10,6,12,0.333,240,41,105,0.39,7,34,0.206,3,10,0.3,13,31,44,26,7,2,10,17,215
4,10,0.286,240,43,78,0.551,7,20,0.35,35,40,0.875,7,37,44,29,2,7,16,24,3,14,0.176,240,43,92,0.467,11,34,0.324,24,32,0.75,10,27,37,27,9,4,11,30,249
3,10,0.231,240,44,91,0.484,11,27,0.407,17,20,0.85,12,33,45,25,3,2,9,22,6,8,0.429,240,36,80,0.45,7,27,0.259,24,31,0.774,8,33,41,22,5,5,12,17,219
2,10,0.167,240,42,88,0.477,10,25,0.4,20,26,0.769,14,27,41,22,11,5,14,22,5,6,0.455,240,45,87,0.517,12,36,0.333,18,21,0.857,10,30,40,27,10,4,15,17,234
2,7,0.222,240,40,87,0.46,8,27,0.296,12,21,0.571,10,33,43,24,4,4,16,26,8,1,0.889,240,37,84,0.44,8,32,0.25,32,36,0.889,9,39,48,19,7,6,12,20,214
2,6,0.25,240,40,83,0.482,11,26,0.423,25,28,0.893,9,31,40,22,6,6,11,17,7,3,0.7,240,52,103,0.505,17,40,0.425,9,10,0.9,15,33,48,31,8,3,8,22,246
2,5,0.286,265,45,98,0.459,10,36,0.278,20,23,0.87,11,45,56,30,6,8,17,17,4,3,0.571,265,47,102,0.461,8,25,0.32,15,21,0.714,11,40,51,35,10,5,13,20,237
1,5,0.167,240,46,96,0.479,13,30,0.433,16,20,0.8,13,38,51,24,5,5,8,17,4,3,0.571,240,41,96,0.427,15,40,0.375,13,18,0.722,13,35,48,24,3,8,9,15,231
0,3,0.0,240,41,92,0.446,6,33,0.182,16,20,0.8,10,30,40,26,9,9,13,24,3,0,1.0,240,37,84,0.44,10,27,0.37,22,27,0.815,13,39,52,19,6,5,19,20,210
0,2,0.0,240,33,94,0.351,9,45,0.2,22,26,0.846,8,30,38,23,13,5,10,24,1,0,1.0,240,37,80,0.463,9,29,0.31,20,31,0.645,10,48,58,18,7,7,22,24,200
50,29,0.633,240,42,87,0.483,18,48,0.375,17,22,0.773,8,41,49,30,5,5,11,10,33,46,0.418,240,42,97,0.433,14,42,0.333,11,17,0.647,13,36,49,23,7,7,8,18,228
